;top_bottom_idx;top_bottom_value
0;49;46,857541899441344
1;55;45,716244002741604
2;67;45,34064212999217
3;73;40,960912052117266
4;83;48,816155988857936
5;89;50,34770514603616
6;93;50,31098825155493
7;99;53,685778108711844
8;103;54,795597484276726
9;113;55,68551007147499
10;120;49,237905897945666
11;124;50,56074766355141
12;128;53,11926605504587
13;137;58,440469536053655
14;144;56,40826873385013
15;154;54,29228998849252
16;164;59,090909090909086
17;173;58,034528552456834
18;182;57,169459962756044
19;188;59,83152827918171
20;193;55,40279787747226
21;201;46,74152355790401
22;207;44,630021141649046
23;220;42,344086021505376
24;231;37,046632124352335
25;236;34,31372549019608
26;246;45,940594059405946
27;254;40,86687306501548
28;259;40,590030518819944
29;265;45,705196182396605
30;271;50,58581831521389
31;282;54,78608879939977
32;291;48,13992095580094
33;308;38,75112067462779
34;312;40,62939301431377
35;316;37,77387845695753
36;328;41,6220861496494
37;334;41,3634639878255
38;339;39,56160030145357
39;356;44,709519250360955
40;368;37,96920044821778
41;379;41,37838542865473
42;384;43,11554854546662
43;392;31,246294254161143
44;411;36,10632427019422
45;424;27,164574098751118
46;428;26,287176519327716
47;433;23,339571915336563
48;442;18,72577377339303
49;449;23,41487321818677
50;454;23,100143763908406
51;460;22,824744994355413
52;473;37,04523825384619
53;480;58,145910798657965
54;486;47,985721632626266
55;501;56,56410267696341
56;514;43,56607381491834
57;524;31,38801699966706
58;534;24,72376327693125
59;540;20,586752671312453
60;570;42,34836001856719
61;579;59,34144454827684
62;589;41,605838343378686
63;594;36,57448608992426
64;608;30,30794211660894
65;620;33,55932516395518
66;625;33,25892983061462
67;633;34,91552732127238
68;642;30,671643256928604
69;658;33,9679352350057
70;665;36,751152168666735
71;669;39,89704185184377
72;680;48,94217163699236
73;686;53,01418531157457
74;694;40,800000717163044
75;699;42,02049853338985
76;706;33,88157934724373
77;718;38,47262094877991
78;723;37,480558271032876
79;730;46,715328359179615
80;746;60,16483368479602
81;756;57,910446714892934
82;769;58,85714202024508
83;775;49,76076578676018
84;784;47,445254661474365
85;790;51,00154160186997
86;805;43,27869028021174
87;812;50,09596916685914
88;823;61,08785865833938
89;837;70,88791466213198
90;848;71,75757290968932
91;859;66,81367131680196
92;877;50,29411741331508
93;889;45,1720308122597
94;900;35,539217519558505
95;915;46,782606344818525
96;920;45,54455819497665
97;925;48,46743034274623
98;935;51,92660524772688
99;950;63,39869301415575
100;955;60,06144535009339
101;960;62,55708166872728
102;976;54,39698423226333
103;990;48,81101664286659
104;1003;53,99128543923683
105;1013;57,62711097303495
106;1024;52,97709232346628
107;1039;48,527349772636406
108;1051;35,72414754715095
109;1059;33,643623986166645
110;1060;33,643623986166645
111;1078;37,192993375397045
112;1083;37,957616454788145
113;1092;48,68217010708948
114;1098;43,42762224285431
115;1109;52,75035460134335
116;1130;55,588232901683824
117;1148;52,67702432577377
118;1153;46,98112606620335
119;1158;49,61240338731883
120;1166;48,956359895367264
121;1173;49,520151548238644
122;1178;46,47058119548161
123;1190;51,36519462850234
124;1196;57,64331273062633
125;1201;57,311675017069646
126;1205;54,92537423905296
127;1211;54,88621014546411
128;1226;62,00873798901317
129;1235;63,22008186381397
130;1240;59,970011455526766
131;1246;60,842431794089755
132;1264;59,54323194513805
133;1273;57,456829755007426
134;1291;69,99999869359652
135;1303;70,58139649644428
136;1311;61,1835571184639
137;1331;50,54509758108695
138;1341;39,75902620246391
139;1347;31,330462485272776
140;1361;33,84434010007283
141;1366;35,45034352098325
142;1376;42,66212403924668
143;1385;49,43004885380247
144;1400;57,53245680383758
145;1406;52,44215960361479
